ID,Player,Age,Season,Market Value,Club,Nationality,Position,days_injured,injuries,games_missed,appearances,own_goals,assists,substitutions_on,substitutions_off,second_yellow_cards,red_cards,penalty_goals,minutes_per_goal,minutes_played,goals,yellow_cards
315867,Gianluca Scamacca,18,17/18,300000,US Sassuolo,['Italy'],Attack - Centre-Forward,0,0,0,20,0,0,13,4,0,0,0,722,743,2,0
315867,Gianluca Scamacca,19,18/19,700000,PEC Zwolle,['Italy'],Attack - Centre-Forward,51,1,6,16,0,0,9,0,0,0,0,113,858,4,2
315867,Gianluca Scamacca,20,19/20,3200000,Ascoli Calcio,['Italy'],Attack - Centre-Forward,0,0,0,35,0,1,8,11,0,0,0,291,125,13,3
315867,Gianluca Scamacca,21,19/20,2900000,Ascoli Calcio,['Italy'],Attack - Centre-Forward,0,0,0,35,0,1,8,11,0,0,0,291,125,13,3
315867,Gianluca Scamacca,21,20/21,6500000,Ascoli Calcio,['Italy'],Attack - Centre-Forward,10,1,3,29,1,2,13,10,0,0,2,242,293,12,1
315867,Gianluca Scamacca,22,21/22,20000000,US Sassuolo,['Italy'],Attack - Centre-Forward,4,1,2,38,0,1,11,17,0,0,1,135,159,16,7
315867,Gianluca Scamacca,23,21/22,30000000,US Sassuolo,['Italy'],Attack - Centre-Forward,4,1,2,38,0,1,11,17,0,0,1,135,159,16,7
315867,Gianluca Scamacca,23,22/23,30000000,West Ham United,['Italy'],Attack - Centre-Forward,181,5,29,27,0,0,11,13,0,0,0,464,1342,8,4
315867,Gianluca Scamacca,24,22/23,27000000,West Ham United,['Italy'],Attack - Centre-Forward,181,5,29,27,0,0,11,13,0,0,0,464,1342,8,4
315867,Gianluca Scamacca,24,23/24,25000000,Atalanta BC,['Italy'],Attack - Centre-Forward,36,2,9,44,0,8,17,24,0,0,0,401,860,19,5
316264,Martin Ødegaard,15,14/15,2800000,Strømsgodset IF,['Norway'],Midfield - Attacking Midfield,0,0,0,13,0,1,4,6,0,0,0,720,757,1,0
316264,Martin Ødegaard,16,14/15,4000000,Real Madrid Castilla,['Norway'],Midfield - Attacking Midfield,0,0,0,13,0,1,4,6,0,0,0,720,757,1,0
316264,Martin Ødegaard,17,16/17,2200000,Real Madrid Castilla,['Norway'],Midfield - Attacking Midfield,6,1,2,31,0,3,6,12,0,0,0,528,1028,4,0
316264,Martin Ødegaard,18,16/17,2000000,SC Heerenveen,['Norway'],Midfield - Attacking Midfield,6,1,2,31,0,3,6,12,0,0,0,528,1028,4,0
316264,Martin Ødegaard,19,17/18,3500000,SC Heerenveen,['Norway'],Midfield - Attacking Midfield,120,2,5,26,0,2,0,6,0,0,0,0,165,2,1
316264,Martin Ødegaard,20,18/19,6000000,Vitesse Arnhem,['Norway'],Midfield - Attacking Midfield,9,1,1,39,0,13,2,5,0,0,1,845,675,11,4
316264,Martin Ødegaard,20,19/20,20000000,Real Sociedad,['Norway'],Midfield - Attacking Midfield,31,2,5,36,0,9,2,10,0,0,0,767,402,7,4
316264,Martin Ødegaard,21,19/20,47500000,Real Sociedad,['Norway'],Midfield - Attacking Midfield,31,2,5,36,0,9,2,10,0,0,0,767,402,7,4
316264,Martin Ødegaard,21,20/21,45000000,Real Madrid,['Norway'],Midfield - Attacking Midfield,80,5,16,29,0,2,10,15,0,0,0,1290,1657,2,0
316264,Martin Ødegaard,22,20/21,40000000,Real Madrid,['Norway'],Midfield - Attacking Midfield,80,5,16,29,0,2,10,15,0,0,0,1290,1657,2,0
316264,Martin Ødegaard,23,21/22,42000000,Arsenal FC,['Norway'],Midfield - Attacking Midfield,0,0,0,40,0,5,4,14,0,0,0,399,314,7,4
316264,Martin Ødegaard,23,22/23,55000000,Arsenal FC,['Norway'],Midfield - Attacking Midfield,0,0,0,45,0,7,6,25,0,0,0,210,254,15,5
316264,Martin Ødegaard,24,22/23,80000000,Arsenal FC,['Norway'],Midfield - Attacking Midfield,0,0,0,45,0,7,6,25,0,0,0,210,254,15,5
316264,Martin Ødegaard,25,23/24,98300000,Arsenal FC,['Norway'],Midfield - Attacking Midfield,19,1,5,48,0,11,3,15,0,0,2,782,949,11,2
318528,Marcus Thuram,18,15/16,300000,FC Sochaux-Montbéliard,"['France', 'Guadeloupe']",Attack - Centre-Forward,0,0,0,19,0,1,11,8,0,0,0,0,773,0,3
318528,Marcus Thuram,19,16/17,300000,FC Sochaux-Montbéliard,"['France', 'Guadeloupe']",Attack - Centre-Forward,0,0,0,23,0,1,13,8,0,0,0,961,1090,1,2
318528,Marcus Thuram,20,17/18,2000000,EA Guingamp,"['France', 'Guadeloupe']",Attack - Centre-Forward,0,0,0,34,0,3,13,7,0,0,1,763,121,4,2
318528,Marcus Thuram,21,18/19,5500000,EA Guingamp,"['France', 'Guadeloupe']",Attack - Centre-Forward,0,0,0,38,0,1,3,10,0,2,4,495,415,13,4
318528,Marcus Thuram,22,19/20,20800000,Borussia Mönchengladbach,"['France', 'Guadeloupe']",Attack - Centre-Forward,3,1,0,39,0,9,3,20,0,0,0,560,673,14,4
318528,Marcus Thuram,23,20/21,38300000,Borussia Mönchengladbach,"['France', 'Guadeloupe']",Attack - Centre-Forward,94,3,7,40,0,12,11,23,0,1,0,693,777,11,3
318528,Marcus Thuram,24,21/22,25300000,Borussia Mönchengladbach,"['France', 'Guadeloupe']",Attack - Centre-Forward,104,4,17,23,0,1,13,7,0,0,0,325,1036,3,2
318528,Marcus Thuram,25,22/23,31000000,Borussia Mönchengladbach,"['France', 'Guadeloupe']",Attack - Centre-Forward,36,5,3,32,0,7,2,7,0,0,0,254,180,16,3
318528,Marcus Thuram,26,23/24,51700000,Inter Milan,"['France', 'Guadeloupe']",Attack - Centre-Forward,12,1,3,46,0,14,5,27,0,0,0,821,659,15,3
324358,Ollie Watkins,20,16/17,200000,Exeter City,['England'],Attack - Centre-Forward,0,0,0,52,0,13,6,4,0,0,0,602,586,16,4
324358,Ollie Watkins,21,17/18,1000000,Brentford FC,['England'],Attack - Centre-Forward,0,0,0,48,0,5,8,8,0,0,1,510,184,11,8
324358,Ollie Watkins,22,17/18,3500000,Brentford FC,['England'],Attack - Centre-Forward,0,0,0,48,0,5,8,8,0,0,1,510,184,11,8
324358,Ollie Watkins,22,18/19,7000000,Brentford FC,['England'],Attack - Centre-Forward,0,0,0,45,0,9,6,20,0,0,0,443,338,12,5
324358,Ollie Watkins,23,18/19,8000000,Brentford FC,['England'],Attack - Centre-Forward,0,0,0,45,0,9,6,20,0,0,0,443,338,12,5
324358,Ollie Watkins,23,19/20,12000000,Brentford FC,['England'],Attack - Centre-Forward,0,0,0,50,0,3,1,2,0,0,0,465,326,26,4
324358,Ollie Watkins,24,19/20,13500000,Brentford FC,['England'],Attack - Centre-Forward,0,0,0,50,0,3,1,2,0,0,0,465,326,26,4
324358,Ollie Watkins,24,20/21,30000000,Aston Villa,['England'],Attack - Centre-Forward,0,0,0,40,0,5,2,1,1,0,1,293,110,16,2
324358,Ollie Watkins,25,20/21,32000000,Aston Villa,['England'],Attack - Centre-Forward,0,0,0,40,0,5,2,1,1,0,1,293,110,16,2
324358,Ollie Watkins,25,21/22,35000000,Aston Villa,['England'],Attack - Centre-Forward,0,0,0,36,0,2,2,5,0,0,1,269,90,11,7
324358,Ollie Watkins,26,22/23,32000000,Aston Villa,['England'],Attack - Centre-Forward,0,0,0,40,0,6,2,11,0,0,1,370,179,16,4
324358,Ollie Watkins,27,23/24,57500000,Aston Villa,['England'],Attack - Centre-Forward,0,0,0,53,0,13,5,14,0,0,0,353,1097,27,7
324358,Ollie Watkins,28,23/24,65000000,Aston Villa,['England'],Attack - Centre-Forward,0,0,0,53,0,13,5,14,0,0,0,353,1097,27,7
325443,Viktor Gyökeres,19,17/18,500000,IF Brommapojkarna,"['Sweden', 'Hungary']",Attack - Centre-Forward,0,0,0,10,0,0,1,4,0,0,0,183,744,7,0
325443,Viktor Gyökeres,21,19/20,700000,FC St. Pauli,"['Sweden', 'Hungary']",Attack - Centre-Forward,0,0,0,28,0,4,7,9,0,0,0,240,147,7,2
325443,Viktor Gyökeres,22,20/21,900000,Swansea City,"['Sweden', 'Hungary']",Attack - Centre-Forward,0,0,0,34,0,1,21,8,0,0,0,676,333,5,0
325443,Viktor Gyökeres,23,21/22,3800000,Coventry City,"['Sweden', 'Hungary']",Attack - Centre-Forward,0,0,0,47,0,5,5,10,0,0,0,333,121,18,1
325443,Viktor Gyökeres,24,22/23,6500000,Coventry City,"['Sweden', 'Hungary']",Attack - Centre-Forward,0,0,0,50,0,12,3,0,0,0,3,247,355,22,8
325443,Viktor Gyökeres,25,23/24,44000000,Sporting CP,"['Sweden', 'Hungary']",Attack - Centre-Forward,0,0,0,50,0,15,3,6,0,1,8,357,1254,43,5
325443,Viktor Gyökeres,26,24/25,70000000,Sporting CP,"['Sweden', 'Hungary']",Attack - Centre-Forward,0,0,0,20,0,4,3,1,0,0,10,224,1640,24,0
326029,Donyell Malen,18,17/18,400000,PSV Eindhoven U21,"['Netherlands', 'Suriname']",Attack - Right Winger,0,0,0,28,0,3,9,7,0,0,1,118,215,13,2
326029,Donyell Malen,19,18/19,3800000,PSV Eindhoven,"['Netherlands', 'Suriname']",Attack - Right Winger,0,0,0,42,0,5,33,5,0,0,0,111,1331,11,4
326029,Donyell Malen,20,19/20,23000000,PSV Eindhoven,"['Netherlands', 'Suriname']",Attack - Right Winger,266,2,17,25,0,9,2,4,0,0,2,571,894,17,4
326029,Donyell Malen,21,19/20,25000000,PSV Eindhoven,"['Netherlands', 'Suriname']",Attack - Right Winger,266,2,17,25,0,9,2,4,0,0,2,571,894,17,4
326029,Donyell Malen,21,20/21,25000000,PSV Eindhoven,"['Netherlands', 'Suriname']",Attack - Right Winger,0,0,0,45,0,10,6,20,0,0,0,605,1104,27,3
326029,Donyell Malen,22,20/21,30000000,PSV Eindhoven,"['Netherlands', 'Suriname']",Attack - Right Winger,0,0,0,45,0,10,6,20,0,0,0,605,1104,27,3
326029,Donyell Malen,22,21/22,30000000,Borussia Dortmund,"['Netherlands', 'Suriname']",Attack - Right Winger,101,2,11,38,0,6,11,22,0,0,0,615,619,9,2
326029,Donyell Malen,23,21/22,27000000,Borussia Dortmund,"['Netherlands', 'Suriname']",Attack - Right Winger,101,2,11,38,0,6,11,22,0,0,0,615,619,9,2
326029,Donyell Malen,23,22/23,20000000,Borussia Dortmund,"['Netherlands', 'Suriname']",Attack - Right Winger,31,3,7,35,0,8,8,24,0,0,0,415,468,10,2
326029,Donyell Malen,24,22/23,16000000,Borussia Dortmund,"['Netherlands', 'Suriname']",Attack - Right Winger,31,3,7,35,0,8,8,24,0,0,0,415,468,10,2
326029,Donyell Malen,24,23/24,35000000,Borussia Dortmund,"['Netherlands', 'Suriname']",Attack - Right Winger,31,2,6,38,0,5,10,17,0,0,0,731,594,15,5
326029,Donyell Malen,25,23/24,40000000,Borussia Dortmund,"['Netherlands', 'Suriname']",Attack - Right Winger,31,2,6,38,0,5,10,17,0,0,0,731,594,15,5
326031,Matthijs de Ligt,17,16/17,1000000,Ajax Amsterdam,['Netherlands'],Defender - Centre-Back,11,1,2,45,0,0,6,5,0,0,0,763,2020,5,6
326031,Matthijs de Ligt,18,17/18,20500000,Ajax Amsterdam,['Netherlands'],Defender - Centre-Back,0,0,0,39,1,3,0,3,0,0,0,971,553,3,9
326031,Matthijs de Ligt,19,18/19,61700000,Ajax Amsterdam,['Netherlands'],Defender - Centre-Back,10,1,3,55,0,4,2,0,0,0,0,2373,1878,7,3
326031,Matthijs de Ligt,20,19/20,71200000,Juventus FC,['Netherlands'],Defender - Centre-Back,25,3,7,39,0,1,3,1,0,0,0,612,900,4,5
326031,Matthijs de Ligt,21,20/21,73300000,Juventus FC,['Netherlands'],Defender - Centre-Back,143,4,28,36,0,1,3,3,0,0,0,0,765,1,7
326031,Matthijs de Ligt,22,21/22,68300000,Juventus FC,['Netherlands'],Defender - Centre-Back,7,1,2,42,0,1,2,2,1,0,0,891,1017,3,4
326031,Matthijs de Ligt,23,22/23,72500000,Bayern Munich,['Netherlands'],Defender - Centre-Back,15,3,5,43,0,1,5,6,0,0,0,801,987,3,5
326031,Matthijs de Ligt,24,23/24,66700000,Bayern Munich,['Netherlands'],Defender - Centre-Back,80,4,20,30,0,1,7,6,0,0,0,694,537,2,5
326031,Matthijs de Ligt,25,24/25,55000000,Manchester United,['Netherlands'],Defender - Centre-Back,0,0,0,17,0,0,4,5,0,0,0,851,1170,1,2
326330,Frenkie de Jong,17,14/15,0,Willem II Tilburg,['Netherlands'],Midfield - Central Midfield,0,0,0,14,0,2,4,2,0,0,0,160,1047,5,0
326330,Frenkie de Jong,18,15/16,500000,Willem II Tilburg,['Netherlands'],Midfield - Central Midfield,0,0,0,24,0,3,2,5,0,0,1,939,640,4,0
326330,Frenkie de Jong,19,16/17,800000,Ajax Amsterdam,['Netherlands'],Midfield - Central Midfield,0,0,0,42,0,8,10,6,0,0,0,583,284,7,2
326330,Frenkie de Jong,20,17/18,5200000,Ajax Amsterdam,['Netherlands'],Midfield - Central Midfield,329,3,31,26,0,9,8,4,0,0,0,160,189,1,2
326330,Frenkie de Jong,21,18/19,58300000,Ajax Amsterdam,['Netherlands'],Midfield - Central Midfield,11,1,3,52,0,4,1,11,0,0,0,839,1894,3,3
326330,Frenkie de Jong,22,19/20,81000000,FC Barcelona,['Netherlands'],Midfield - Central Midfield,0,0,0,42,0,4,6,10,1,0,0,0,1105,2,2
326330,Frenkie de Jong,23,20/21,71700000,FC Barcelona,['Netherlands'],Midfield - Central Midfield,25,1,7,51,0,8,3,6,0,0,0,410,1335,7,6
326330,Frenkie de Jong,24,20/21,90000000,FC Barcelona,['Netherlands'],Midfield - Central Midfield,25,1,7,51,0,8,3,6,0,0,0,410,1335,7,6
326330,Frenkie de Jong,24,21/22,70000000,FC Barcelona,['Netherlands'],Midfield - Central Midfield,25,3,5,47,0,5,6,17,1,0,0,1215,1042,4,8
326330,Frenkie de Jong,25,22/23,55000000,FC Barcelona,['Netherlands'],Midfield - Central Midfield,48,2,9,43,0,4,6,11,0,0,0,0,745,2,3
326330,Frenkie de Jong,26,23/24,80000000,FC Barcelona,['Netherlands'],Midfield - Central Midfield,262,4,47,30,0,0,0,6,0,0,0,819,875,2,10
326330,Frenkie de Jong,27,24/25,60000000,FC Barcelona,['Netherlands'],Midfield - Central Midfield,2,1,0,9,0,0,7,2,0,0,0,0,262,0,0
331560,Takehiro Tomiyasu,17,15/16,0,Avispa Fukuoka,['Japan'],Defender - Right-Back,0,0,0,16,0,1,2,1,1,0,0,0,1198,0,1
331560,Takehiro Tomiyasu,18,16/17,100000,Avispa Fukuoka,['Japan'],Defender - Right-Back,0,0,0,39,0,0,0,0,0,0,0,0,360,1,4
331560,Takehiro Tomiyasu,19,17/18,400000,Avispa Fukuoka,['Japan'],Defender - Right-Back,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
331560,Takehiro Tomiyasu,20,18/19,7500000,Sint-Truidense VV,['Japan'],Defender - Right-Back,7,1,1,40,1,0,0,0,0,0,0,0,1170,1,5
331560,Takehiro Tomiyasu,21,19/20,12800000,Bologna FC 1909,['Japan'],Defender - Right-Back,76,2,10,30,0,3,0,4,0,0,0,0,90,1,8
331560,Takehiro Tomiyasu,21,20/21,18000000,Bologna FC 1909,['Japan'],Defender - Right-Back,54,3,12,33,1,0,0,4,0,0,0,0,210,2,4
331560,Takehiro Tomiyasu,22,20/21,18000000,Bologna FC 1909,['Japan'],Defender - Right-Back,54,3,12,33,1,0,0,4,0,0,0,0,210,2,4
331560,Takehiro Tomiyasu,23,21/22,25000000,Arsenal FC,['Japan'],Defender - Right-Back,60,1,11,23,0,1,2,4,0,0,0,0,99,0,3
331560,Takehiro Tomiyasu,23,22/23,23500000,Arsenal FC,['Japan'],Defender - Right-Back,119,2,20,32,0,2,18,9,0,0,0,0,1270,0,2
331560,Takehiro Tomiyasu,25,23/24,32500000,Arsenal FC,['Japan'],Defender - Right-Back,71,2,13,30,0,3,14,5,1,0,0,572,511,2,0
333241,Joelinton,18,14/15,1000000,Sport Club do Recife,['Brazil'],Midfield - Central Midfield,0,0,0,12,0,3,2,4,0,0,0,814,894,2,3
333241,Joelinton,19,15/16,1200000,TSG 1899 Hoffenheim,['Brazil'],Midfield - Central Midfield,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
333241,Joelinton,20,16/17,1200000,Rapid Vienna,['Brazil'],Midfield - Central Midfield,0,0,0,48,0,7,10,14,1,0,1,595,1018,13,9
333241,Joelinton,21,17/18,1200000,Rapid Vienna,['Brazil'],Midfield - Central Midfield,37,1,6,31,0,2,9,8,0,1,1,507,264,8,6
333241,Joelinton,22,18/19,14900000,TSG 1899 Hoffenheim,['Brazil'],Midfield - Central Midfield,51,4,8,35,0,9,5,11,0,0,0,735,511,11,6
333241,Joelinton,23,19/20,25000000,Newcastle United,['Brazil'],Midfield - Central Midfield,23,5,0,44,0,4,7,22,0,0,0,211,421,4,7
333241,Joelinton,24,20/21,18500000,Newcastle United,['Brazil'],Midfield - Central Midfield,0,0,0,36,0,3,10,15,0,0,1,605,297,6,3
333241,Joelinton,25,21/22,16500000,Newcastle United,['Brazil'],Midfield - Central Midfield,46,3,4,37,0,1,5,6,0,0,0,640,180,4,8
333241,Joelinton,26,22/23,32700000,Newcastle United,['Brazil'],Midfield - Central Midfield,9,1,2,40,0,3,3,5,0,0,0,724,650,8,13
333241,Joelinton,27,23/24,41000000,Newcastle United,['Brazil'],Midfield - Central Midfield,159,3,28,27,0,4,5,10,0,0,0,976,562,3,9
335721,Ben White,22,19/20,5000000,Leeds United,['England'],Defender - Right-Back,0,0,0,49,0,2,1,0,0,0,0,0,225,1,6
335721,Ben White,23,20/21,22500000,Brighton & Hove Albion,['England'],Defender - Right-Back,0,0,0,39,0,0,0,6,1,0,0,0,269,0,3
335721,Ben White,23,21/22,40000000,Arsenal FC,['England'],Defender - Right-Back,20,1,3,37,1,0,0,2,0,0,0,0,398,0,3
335721,Ben White,24,21/22,40000000,Arsenal FC,['England'],Defender - Right-Back,20,1,3,37,1,0,0,2,0,0,0,0,398,0,3
335721,Ben White,25,22/23,47500000,Arsenal FC,['England'],Defender - Right-Back,0,0,0,46,0,5,7,17,0,0,0,0,403,2,5
335721,Ben White,26,23/24,55000000,Arsenal FC,['England'],Defender - Right-Back,11,1,1,51,1,5,5,9,0,0,0,749,1091,4,11
338424,Mikel Merino,18,14/15,1000000,CA Osasuna,['Spain'],Midfield - Central Midfield,7,1,1,29,0,4,7,12,0,1,0,0,0,1,9
338424,Mikel Merino,19,15/16,2000000,CA Osasuna,['Spain'],Midfield - Central Midfield,18,1,7,38,0,1,2,3,0,1,0,844,354,7,13
338424,Mikel Merino,20,16/17,3000000,Borussia Dortmund,['Spain'],Midfield - Central Midfield,14,2,2,9,0,0,7,0,0,0,0,0,312,0,1
338424,Mikel Merino,21,17/18,9000000,Newcastle United,['Spain'],Midfield - Central Midfield,38,2,10,25,0,1,10,7,0,0,0,0,81,1,4
338424,Mikel Merino,22,18/19,9000000,Real Sociedad,['Spain'],Midfield - Central Midfield,53,1,14,32,0,5,7,9,1,0,0,828,142,4,8
338424,Mikel Merino,23,19/20,24700000,Real Sociedad,['Spain'],Midfield - Central Midfield,6,1,1,43,0,1,2,5,0,0,0,1190,561,6,11
338424,Mikel Merino,24,20/21,37500000,Real Sociedad,['Spain'],Midfield - Central Midfield,61,1,11,36,0,6,1,7,0,0,0,0,935,2,8
338424,Mikel Merino,25,21/22,50000000,Real Sociedad,['Spain'],Midfield - Central Midfield,21,1,6,43,0,4,1,9,0,0,0,1481,786,4,9
338424,Mikel Merino,26,22/23,50000000,Real Sociedad,['Spain'],Midfield - Central Midfield,25,1,4,43,0,9,6,14,0,1,0,127,670,3,6
338424,Mikel Merino,27,23/24,50000000,Real Sociedad,['Spain'],Midfield - Central Midfield,13,1,2,45,0,5,6,9,0,0,0,1298,1116,8,14
339808,Theo Hernández,18,16/17,1000000,Deportivo Alavés,"['France', 'Spain']",Defender - Left-Back,0,0,0,38,0,4,2,4,1,1,0,475,475,2,13
339808,Theo Hernández,19,16/17,7500000,Deportivo Alavés,"['France', 'Spain']",Defender - Left-Back,0,0,0,38,0,4,2,4,1,1,0,475,475,2,13
339808,Theo Hernández,19,17/18,20000000,Real Madrid,"['France', 'Spain']",Defender - Left-Back,21,1,5,23,0,3,6,2,0,0,0,0,1648,0,1
339808,Theo Hernández,20,17/18,16700000,Real Madrid,"['France', 'Spain']",Defender - Left-Back,21,1,5,23,0,3,6,2,0,0,0,0,1648,0,1
339808,Theo Hernández,21,18/19,15000000,Real Sociedad,"['France', 'Spain']",Defender - Left-Back,5,1,1,28,0,2,2,2,0,1,0,0,360,1,5
339808,Theo Hernández,22,19/20,28800000,AC Milan,"['France', 'Spain']",Defender - Left-Back,53,1,5,36,1,5,1,3,1,0,0,751,281,7,11
339808,Theo Hernández,22,20/21,45000000,AC Milan,"['France', 'Spain']",Defender - Left-Back,19,4,7,45,0,8,2,3,0,0,1,971,1000,8,11
339808,Theo Hernández,23,20/21,50000000,AC Milan,"['France', 'Spain']",Defender - Left-Back,19,4,7,45,0,8,2,3,0,0,1,971,1000,8,11
339808,Theo Hernández,24,21/22,48000000,AC Milan,"['France', 'Spain']",Defender - Left-Back,16,2,4,41,0,10,2,2,1,1,1,543,840,5,8
339808,Theo Hernández,25,22/23,57500000,AC Milan,"['France', 'Spain']",Defender - Left-Back,25,3,6,45,1,5,1,8,0,0,1,694,1081,4,10
339808,Theo Hernández,26,23/24,57500000,AC Milan,"['France', 'Spain']",Defender - Left-Back,10,3,4,46,0,11,1,4,0,1,1,559,1260,5,13
340950,Diogo Jota,17,14/15,100000,FC Paços de Ferreira U19,['Portugal'],Attack - Centre-Forward,0,0,0,12,0,4,3,5,0,0,0,378,754,4,1
340950,Diogo Jota,18,14/15,200000,FC Paços de Ferreira,['Portugal'],Attack - Centre-Forward,0,0,0,12,0,4,3,5,0,0,0,378,754,4,1
340950,Diogo Jota,19,15/16,3000000,FC Paços de Ferreira,['Portugal'],Attack - Centre-Forward,14,1,2,34,0,9,1,2,0,1,0,230,197,12,7
340950,Diogo Jota,20,16/17,8000000,FC Porto,['Portugal'],Attack - Centre-Forward,18,1,4,38,0,7,17,12,0,0,0,568,604,9,4
340950,Diogo Jota,21,17/18,12000000,Wolverhampton Wanderers,['Portugal'],Attack - Centre-Forward,0,0,0,46,0,6,3,21,0,0,1,239,47,18,9
340950,Diogo Jota,21,18/19,18000000,Wolverhampton Wanderers,['Portugal'],Attack - Centre-Forward,71,3,14,37,0,7,5,23,0,0,0,491,261,10,12
340950,Diogo Jota,22,18/19,18000000,Wolverhampton Wanderers,['Portugal'],Attack - Centre-Forward,71,3,14,37,0,7,5,23,0,0,0,491,261,10,12
340950,Diogo Jota,23,19/20,31500000,Wolverhampton Wanderers,['Portugal'],Attack - Centre-Forward,49,2,12,48,0,6,13,27,1,0,0,520,762,16,5
340950,Diogo Jota,23,20/21,40000000,Liverpool FC,['Portugal'],Attack - Centre-Forward,95,2,23,30,0,1,11,14,0,0,0,260,651,13,2
340950,Diogo Jota,24,20/21,40000000,Liverpool FC,['Portugal'],Attack - Centre-Forward,95,2,23,30,0,1,11,14,0,0,0,260,651,13,2
340950,Diogo Jota,25,21/22,60000000,Liverpool FC,['Portugal'],Attack - Centre-Forward,14,1,4,55,0,6,16,24,0,0,0,1002,1199,21,6
340950,Diogo Jota,25,22/23,55000000,Liverpool FC,['Portugal'],Attack - Centre-Forward,147,2,29,28,0,8,13,13,0,0,0,162,263,7,2
340950,Diogo Jota,27,23/24,50000000,Liverpool FC,['Portugal'],Attack - Centre-Forward,101,3,25,32,0,4,13,11,1,0,0,524,560,15,1
342229,Kylian Mbappé,16,15/16,0,AS Monaco U19,"['France', 'Cameroon']",Attack - Centre-Forward,21,1,5,16,0,3,10,3,0,0,0,349,676,4,1
342229,Kylian Mbappé,17,15/16,600000,AS Monaco,"['France', 'Cameroon']",Attack - Centre-Forward,21,1,5,16,0,3,10,3,0,0,0,349,676,4,1
342229,Kylian Mbappé,17,16/17,4000000,AS Monaco,"['France', 'Cameroon']",Attack - Centre-Forward,35,1,9,46,0,14,15,17,0,0,1,520,1287,28,2
342229,Kylian Mbappé,18,16/17,10000000,AS Monaco,"['France', 'Cameroon']",Attack - Centre-Forward,35,1,9,46,0,14,15,17,0,0,1,520,1287,28,2
342229,Kylian Mbappé,18,17/18,90000000,Paris Saint-Germain,"['France', 'Cameroon']",Attack - Centre-Forward,14,3,3,46,0,16,4,15,0,1,0,432,1383,21,3
342229,Kylian Mbappé,19,17/18,120000000,Paris Saint-Germain,"['France', 'Cameroon']",Attack - Centre-Forward,14,3,3,46,0,16,4,15,0,1,0,432,1383,21,3
342229,Kylian Mbappé,19,18/19,190000000,Paris Saint-Germain,"['France', 'Cameroon']",Attack - Centre-Forward,6,1,1,43,0,17,7,3,0,2,3,424,1178,39,7
342229,Kylian Mbappé,20,19/20,200000000,Paris Saint-Germain,"['France', 'Cameroon']",Attack - Centre-Forward,51,4,12,37,0,18,7,9,0,0,0,481,1203,30,4
342229,Kylian Mbappé,21,19/20,180000000,Paris Saint-Germain,"['France', 'Cameroon']",Attack - Centre-Forward,51,4,12,37,0,18,7,9,0,0,0,481,1203,30,4
342229,Kylian Mbappé,21,20/21,180000000,Paris Saint-Germain,"['France', 'Cameroon']",Attack - Centre-Forward,51,5,11,47,0,11,6,13,0,0,9,250,1333,42,7
342229,Kylian Mbappé,22,20/21,160000000,Paris Saint-Germain,"['France', 'Cameroon']",Attack - Centre-Forward,51,5,11,47,0,11,6,13,0,0,9,250,1333,42,7
342229,Kylian Mbappé,22,21/22,160000000,Paris Saint-Germain,"['France', 'Cameroon']",Attack - Centre-Forward,15,2,3,46,0,26,2,13,0,0,5,261,880,39,11
342229,Kylian Mbappé,23,21/22,160000000,Paris Saint-Germain,"['France', 'Cameroon']",Attack - Centre-Forward,15,2,3,46,0,26,2,13,0,0,5,261,880,39,11
342229,Kylian Mbappé,23,22/23,160000000,Paris Saint-Germain,"['France', 'Cameroon']",Attack - Centre-Forward,12,2,4,43,0,10,3,8,0,0,4,208,742,41,6
342229,Kylian Mbappé,24,22/23,180000000,Paris Saint-Germain,"['France', 'Cameroon']",Attack - Centre-Forward,12,2,4,43,0,10,3,8,0,0,4,208,742,41,6
342229,Kylian Mbappé,24,23/24,180000000,Paris Saint-Germain,"['France', 'Cameroon']",Attack - Centre-Forward,0,0,0,48,0,10,5,5,0,0,10,373,630,44,5
343537,Artem Dovbyk,18,15/16,0,Zaria Balti,['Ukraine'],Attack - Centre-Forward,0,0,0,4,0,0,4,0,0,0,0,0,76,0,0
343537,Artem Dovbyk,19,16/17,200000,Dnipro Dnipropetrovsk (-2020),['Ukraine'],Attack - Centre-Forward,0,0,0,23,0,0,5,13,0,0,0,241,74,6,2
343537,Artem Dovbyk,21,18/19,400000,FC Midtjylland,['Ukraine'],Attack - Centre-Forward,231,1,36,10,0,0,5,5,0,0,0,49,414,4,1
343537,Artem Dovbyk,22,19/20,400000,Sönderjyske,['Ukraine'],Attack - Centre-Forward,0,0,0,34,0,3,21,8,0,0,1,613,1408,11,3
343537,Artem Dovbyk,23,20/21,600000,SC Dnipro-1,['Ukraine'],Attack - Centre-Forward,3,1,0,27,0,1,2,16,1,0,3,382,313,10,1
343537,Artem Dovbyk,24,21/22,3900000,SC Dnipro-1,['Ukraine'],Attack - Centre-Forward,56,3,7,18,0,5,1,3,0,0,3,108,10,14,2
343537,Artem Dovbyk,25,22/23,9000000,SC Dnipro-1,['Ukraine'],Attack - Centre-Forward,7,1,1,39,0,8,1,6,0,0,8,236,809,29,1
